791.4525	266.4585	4.9466	3.7634
908.9932	236.2333	3.2291	1.7444
1026.6068	248.984	0.3995	2.5696
1241.0317	221.3534	3.3002	1.8382
1409.2449	181.2545	2.467	2.4567
1455.9331	93.9105	2.32	3.2739
1594.1162	71.0679	2.5904	2.0479
1776.3497	87.5448	2.1078	-0.2609
1959.7152	179.475	5.9649	1.2816
2280.0855	161.9282	4.2242	0.5355
2331.5949	26.0705	-0.4509	0.166
2399.7621	235.5349	4.8632	1.2167
2629.0879	254.0084	5.9705	3.6193
2804.8816	235.2228	2.2792	1.1052
2951.0344	168.1116	8.8608	5.505
3046.9541	263.625	7.5256	3.3595
3446.3434	167.4585	7.6713	2.4884
3417.4638	47.3455	2.3361	1.4778
3636.8178	217.605	8.0074	1.9163
3784.5355	128.3997	5.0255	0.9037
3905.341	35.5613	1.1583	0.2274
3965.8583	188.7007	5.2743	0.9263
4059.2228	273.1661	8.5767	2.1049
4284.6857	116.0317	3.4004	1.0275
4238.3716	227.6343	9.577	2.5951
4380.7373	202.9371	8.4123	3.8885
4573.0062	168.3302	10.7419	1.2283
4729.3546	244.5973	2.6763	35.1586
5816.2233	-425.2548	906.3906	-571.627
5730.2038	-337.959	877.1734	-587.458
6207.0442	-378.9976	919.3678	-576.467
6321.5841	-255.0164	924.1087	-577.7852
6486.9184	-303.0132	934.5413	-560.0654
6602.2906	-343.5314	935.8531	-569.3689
6782.0828	-364.238	971.0573	-557.1761
6841.64	-246.5859	944.4399	-578.3307
6925.2805	-337.9899	968.3249	-562.106
7380.6378	-262.5109	965.6276	-558.9557
7545.9382	-412.2327	969.8499	-560.3567
7766.9212	-312.6243	966.7982	-558.7442
8009.8867	-322.6874	966.0073	-558.9721
8163.2815	-440.8047	967.4631	-562.318
8446.9956	-350.9788	970.4145	-560.7437
8504.7539	-475.7948	969.7561	-560.3635
8603.6631	-407.175	967.4487	-559.7123
8742.7319	-466.9971	972.7933	-562.8824
8884.0262	-335.3386	972.0687	-558.465
9224.3472	-376.2325	969.0736	-561.632
9269.7871	-520.1952	973.6793	-560.6892
9528.2928	-359.8378	968.4767	-562.1591
9635.23	-413.6269	971.3517	-559.1672
9686.2347	-282.8478	971.4537	-561.2625
9923.9486	-382.0215	969.3211	-560.3827
10040.0814	-357.2218	969.5729	-560.9933
10182.7267	-326.5376	972.5372	-560.9205
10274.2134	-498.3974	971.0205	-563.5552
10584.2084	-472.8917	971.2832	-562.0582
10728.1454	-445.0334	975.904	-560.9496
10918.7933	-329.057	973.2284	-559.7533
61.6815	349.8755	0.0219	-0.3501
189.5362	237.2154	-1.5966	1.9959
363.0515	240.9098	1.4489	1.0941
384.4765	381.7203	-0.4927	0.1919
663.4513	335.9113	3.479	2.9762
849.0112	394.7738	4.0657	-0.3193
985.2788	337.6901	5.0014	3.3368
1121.3488	237.1216	0.385	4.9638
1278.9605	335.9536	6.4187	1.2737
1353.5764	263.1617	3.9029	3.1683
1508.6225	171.5784	3.3175	1.1957
1660.708	246.4757	2.3129	1.9564
1825.4373	200.0885	9.1358	1.4371
2118.3964	270.2915	2.4357	4.0074
2301.2159	307.8769	10.2712	4.3554
2411.4164	352.746	10.6935	1.1382
2533.3393	367.2394	9.3779	6.1907
2488.9089	262.9996	5.3986	-2.4261
2648.5393	415.5754	11.8834	2.1778
2797.2469	407.0523	12.2739	3.8518
2934.9868	348.933	12.8033	2.034
3239.9396	297.3483	9.3178	0.4781
3473.6529	284.3366	9.3213	1.5819
3548.9472	385.6012	10.7525	6.1497
3669.8862	389.5534	10.604	2.3877
3824.2332	246.2773	7.7662	1.8058
3882.5852	146.5111	7.0585	0.731
3940.2611	281.7004	8.0444	1.8003
4018.0458	413.6301	14.1101	5.3724
4186.2805	388.1183	13.8584	4.7957
4343.7746	331.4561	14.3287	3.472
4487.6007	344.683	14.7683	6.267
5583.6301	-200.5261	884.5069	-572.3244
5853.1276	-239.1273	902.0362	-564.4515
5756.9496	-223.0501	890.3646	-587.0434
6074.803	-239.4995	917.8344	-576.7081
6374.3189	-63.8562	920.2524	-575.3167
6546.9123	-149.8359	928.3136	-566.4068
6716.8408	-248.9462	939.2784	-567.9187
7156.5653	-270.6801	961.0591	-560.4326
7274.8491	-74.1664	957.2799	-562.1492
7574.583	-174.7342	965.1762	-562.6553
7891.5122	-106.6062	961.6545	-558.592
8139.3329	-119.8693	965.4046	-559.5826
8256.9547	-296.8839	965.0203	-558.2972
8483.7782	-146.798	965.663	-558.7172
8577.31	-288.1373	967.8472	-558.8766
8696.9356	-300.7475	969.3165	-560.7265
8864.8427	-155.1551	965.791	-561.5496
8980.2613	-202.3674	967.4553	-559.251
9069.2561	-286.1998	967.3989	-559.799
9334.7533	-419.9024	973.3099	-561.5157
9339.5863	-318.9377	973.6893	-557.0691
9406.983	-248.259	955.6793	-532.3084
9524.9185	-215.8301	966.7934	-558.6845
9641.8716	-121.1593	969.1504	-556.4312
9824.4738	-315.3883	968.8729	-558.9742
9985.152	-197.9448	970.9003	-558.9775
10301.5789	-178.5788	971.5725	-561.883
10433.6761	-346.8431	972.9779	-561.7874
10562.522	-209.3981	972.1907	-560.4368
10632.9049	-333.8862	973.2486	-561.2376
10778.0163	-309.1871	973.0744	-560.4862
10947.2408	-209.373	976.9309	-561.6122
70.5765	497.3757	0.3765	-1.1949
223.4298	419.6162	2.6654	-1.128
414.2928	526.4304	1.6672	2.5613
526.4665	432.0179	4.5136	0.596
851.9688	544.0107	3.9771	3.5689
831.5622	636.2439	4.0512	2.8749
1021.2775	535.3245	5.3736	4.0919
1132.4712	357.6756	5.3405	0.6512
1371.9725	359.9357	6.4207	2.5945
1470.4081	288.0014	3.9572	0.8194
1729.7088	424.5983	9.0386	2.0614
1866.6626	339.4687	4.6985	3.0065
2042.8936	476.4794	8.4599	3.5939
2226.0681	393.5476	10.4392	-1.7673
2337.1406	448.6326	11.8384	4.7635
2485.3142	533.692	11.8858	5.8887
2780.1849	551.8719	15.7088	5.426
2898.9428	556.6122	15.9918	4.9327
2935.2768	468.2394	14.2152	3.1927
3072.8605	394.319	14.6441	1.1006
3177.3937	453.9335	16.0872	4.3028
3406.5369	386.3826	10.8794	1.4799
3489.2385	510.8851	16.4506	5.9506
3631.0269	504.7974	17.5218	3.2129
3758.8741	348.5955	13.3011	4.0277
3876.2604	379.9165	12.8935	3.0304
3889.5492	496.9746	20.7113	5.1188
4159.8088	524.2265	25.2656	8.0205
4228.3643	622.9662	38.111	3.9019
4389.4079	516.2318	39.5331	3.6083
5414.1122	-107.1729	876.9629	-573.4339
5785.5776	-61.4412	891.663	-585.8363
5919.0546	-170.9856	914.0862	-573.0067
5979.6861	-96.5439	916.9789	-577.75
6201.0061	-67.5336	916.2227	-576.9917
6636.8697	40.7553	929.8071	-570.6779
6770.9076	-99.1074	935.0347	-566.6465
6969.7611	-201.8262	956.0198	-565.0063
6940.1307	-55.7997	944.0207	-566.1905
7079.787	-99.2524	954.2954	-561.1369
7480.7288	48.0841	956.6536	-559.9266
7642.6446	-16.6778	959.2183	-558.6053
7720.2067	-88.0706	961.3632	-558.8285
7754.6272	28.4437	959.7228	-559.5908
8021.4075	35.0824	958.1801	-558.1077
8177.2203	52.1595	959.2644	-555.8251
8315.287	-7.3273	959.3247	-559.3
8309.0551	-157.2748	964.9314	-558.978
8460.6128	13.7735	961.7929	-559.4726
8603.1431	37.0637	961.8675	-558.4734
8699.185	-131.8819	964.7591	-558.4097
8982.3313	-84.8507	960.6897	-559.8866
9069.0677	-162.0597	966.3037	-555.633
9233.5066	-183.3274	966.6768	-557.7701
9413.5125	-124.2705	967.0555	-557.3975
9526.7812	-97.9402	965.2667	-558.7329
9649.8543	18.1583	967.3071	-558.369
9815.9238	-219.0964	970.3498	-559.2766
9799.2019	-74.5669	968.495	-559.5473
10119.0109	-90.8289	971.1869	-559.9514
10155.2747	-181.5564	970.7796	-560.9557
10398.6743	-9.5799	970.8499	-560.0614
10449.1209	-172.2496	974.2806	-560.8985
10511.2121	-103.0547	969.768	-562.8115
10616.0635	-105.0625	975.4205	-560.508
10704.8932	-187.1314	972.7151	-561.9686
10843.9407	-145.1391	973.0694	-562.0462
62.6087	646.2801	1.26	1.8726
254.3101	632.5144	0.4676	0.2418
682.1312	546.1303	3.4012	1.5543
936.0264	696.797	6.3301	-1.0415
1080.1255	721.7003	5.8755	1.8983
1281.2174	509.6227	5.2709	2.8928
1462.6153	441.6033	7.3023	3.2807
1557.4432	375.6991	4.9156	4.5793
1599.6675	484.5154	5.6632	3.4125
1719.1425	565.5093	7.271	0.8345
1849.858	498.6782	7.7181	-0.1351
2097.2717	691.5714	10.8943	3.0717
2246.7673	563.1803	10.471	5.095
2497.3047	721.2582	17.2583	2.174
2659.653	524.0467	14.45	-2.8696
2877.2196	725.823	17.994	5.1396
3068.6177	585.1087	17.6441	6.9906
3308.9898	557.609	18.2134	4.5258
3468.8327	628.1214	22.4173	7.1368
3564.2842	605.7656	21.7982	4.2651
3730.1641	615.0545	26.097	4.8141
3771.7218	472.6718	20.0947	3.4249
4017.4291	607.0898	26.3262	5.7773
4365.6751	731.225	38.0377	5.6248
5380.6761	6.8455	876.4915	-570.6918
5554.4338	41.3168	884.9514	-571.4869
5799.9761	173.5068	889.4883	-584.8285
5978.5151	22.1271	904.8228	-579.8433
6120.3477	77.9585	910.2889	-576.8995
6315.2247	120.4612	912.9053	-575.9055
6706.5409	194.3378	929.7003	-570.7866
6833.8188	79.8948	933.1835	-568.2194
7069.4169	89.1566	937.0711	-564.1367
7296.4321	108.8447	955.3402	-560.5347
7221.2723	226.265	943.0319	-562.0709
7605.8178	198.0762	954.4096	-558.4179
7645.5848	80.5063	956.7135	-560.2959
7715.2441	147.2836	954.9868	-559.4802
7882.9385	170.5588	955.6057	-557.3873
8103.9083	181.4966	957.1877	-556.808
8269.0332	150.7259	957.8324	-558.4155
8440.7481	152.0398	961.1163	-557.5143
8581.4309	185.9591	958.8983	-557.893
8704.5253	173.2077	960.7036	-551.2748
8838.4798	35.7853	961.0059	-558.7277
9126.6066	38.7737	964.3415	-556.2514
9480.3265	33.4149	966.0016	-557.5129
9603.7794	210.245	965.9504	-557.5145
9766.5982	95.8274	965.6354	-558.7373
9938.5699	-31.9532	967.9843	-558.8885
10036.4717	-39.0685	969.9496	-559.2602
10108.6554	19.5215	967.9634	-558.9546
10223.4144	-33.7318	970.9153	-560.8084
10276.6901	76.0795	969.7964	-556.2363
10569.3479	5.1551	970.6943	-560.346
10710.7658	-38.7859	971.2063	-560.4585
10830.5697	-24.5761	972.5665	-561.096
10938.7608	20.8578	973.2252	-565.7309
41.3799	790.407	0.555	-0.4885
186.0408	814.3688	0.4229	-0.1053
334.7221	807.7019	3.789	1.208
497.2749	702.2396	3.5988	1.1583
750.2941	724.0252	5.5114	3.03
865.8946	847.5361	5.6161	4.1453
1161.6216	630.6137	8.5119	4.9568
1276.3003	749.2814	8.3959	2.2788
1490.9732	637.8248	7.0132	3.6613
1681.2956	702.9799	10.5148	4.6219
1878.2709	687.2271	10.8247	3.817
1961.1447	856.0755	9.4119	2.532
2306.4978	761.748	12.3424	3.3815
2660.1276	671.0584	15.2377	4.4609
2586.8272	788.8742	14.8655	1.0928
2827.3037	948.8072	22.5375	0.2654
3071.0258	767.0432	22.4411	1.3342
3304.8612	793.1019	20.6366	4.3665
3206.0255	723.0584	18.7866	4.2311
3412.1985	735.0891	26.1593	9.6067
3534.0754	699.4253	27.8345	5.6264
3628.5286	677.3734	28.4801	2.765
3712.864	760.872	28.486	5.9494
3847.2678	580.7579	27.4959	6.5581
3848.0127	704.0665	28.2863	6.9296
3966.4876	793.9023	32.9867	7.1345
4163.5961	802.6512	37.1039	5.9393
4764.293	364.0402	275.711	-327.1898
5629.1083	198.9273	885.129	-565.0001
5206.9619	-1.5283	609.4428	-847.4733
6027.8677	306.495	900.4	-579.3828
6000.5787	165.9171	899.731	-579.6888
6148.1292	220.2935	908.8025	-575.9463
6519.9459	194.3321	917.1906	-575.8099
6784.54	316.2808	927.6405	-570.4203
6904.1599	233.4944	935.8604	-563.2553
6894.6928	366.8653	929.8501	-572.0703
7063.8731	327.8303	934.1146	-565.5702
7345.5544	214.1198	948.4588	-560.358
7462.8655	239.6344	951.0342	-556.0987
7565.5284	362.7726	950.1184	-559.7689
7720.3968	286.2387	952.016	-558.3026
7847.3564	361.2301	953.6509	-558.0949
7994.0068	298.9664	955.025	-556.9426
8104.4472	348.4338	954.6502	-556.1815
8238.8438	289.3957	955.4622	-557.3242
8386.6243	311.418	956.4467	-557.4947
8507.0776	279.7062	957.0021	-556.3964
8647.758	317.3853	956.4728	-557.9686
8868.3925	274.4274	960.4614	-556.2345
9087.8106	248.2528	962.273	-558.003
9316.1239	-14.0817	964.4659	-558.9337
9320.4943	179.4871	962.4108	-556.9132
9802.1154	237.3173	966.1631	-557.0235
9880.6194	141.8827	967.2891	-557.4261
9880.6715	46.5172	968.0519	-557.7913
9999.7597	74.1402	969.2158	-559.9123
10182.5505	78.3813	969.235	-560.7209
10357.8955	156.3795	970.668	-559.4942
10498.814	132.7986	970.0957	-559.5936
10618.8648	109.479	970.9298	-562.2021
10784.6104	141.8652	972.3766	-560.8201
92.6174	984.936	1.1159	1.2788
278.2764	939.7998	1.4484	-0.7565
421.8624	916.8576	1.6906	0.2606
559.8114	884.902	4.3658	-0.1362
695.8663	853.2128	3.4811	2.0537
771.9803	953.4143	5.3401	1.703
1033.8721	860.8353	6.1334	2.6975
1170.9084	909.3993	6.0543	7.264
1324.6272	920.1616	7.9266	5.2186
1460.6489	855.9841	8.324	5.0368
1587.3498	779.1434	8.5845	3.9612
1689.2094	819.7124	9.8252	3.8245
1803.9859	866.8547	10.9761	4.771
1889.9456	954.3716	11.5449	3.5952
2005.1597	995.253	12.6804	3.1514
2134.969	888.5039	15.9246	4.5127
2488.9642	923.4818	17.7697	5.3174
2864.1076	1049.423	24.8308	7.0455
2998.5763	946.1175	25.0554	6.005
3181.6864	868.4148	28.7548	5.9025
3318.0756	911.5661	32.7377	3.6063
3422.5964	858.9127	33.4994	9.8281
3536.233	818.8538	32.9446	5.8768
3670.1916	920.937	37.0913	6.0105
3830.5757	849.383	32.9626	6.4049
3950.6751	910.7866	44.8818	9.5087
4086.2672	1018.7157	48.7102	9.789
4323.7131	876.156	127.838	-77.8733
4655.1756	310.1427	230.5247	-526.0021
4750.9786	512.1979	454.7985	-378.1903
5359.196	153.0747	609.8307	-848.3893
5669.207	290.1945	898.5626	-567.4011
5856.5586	404.5873	890.1025	-583.6994
6168.3206	360.8374	903.3475	-576.4241
6270.3338	288.6468	903.6193	-577.4714
6379.1409	280.4292	908.6835	-575.8419
6465.0576	329.4141	909.2321	-577.5954
6631.9438	319.4726	919.5363	-575.0853
6851.9766	454.466	919.5625	-577.5371
6952.1613	452.7058	930.0032	-565.5006
7041.4393	494.5418	934.7227	-566.1073
7164.339	485.8618	937.0818	-567.6114
7333.6732	385.0768	941.9184	-561.3588
7480.9243	516.5322	940.7814	-559.2204
7604.147	498.4308	944.5605	-556.4265
7720.8873	442.0038	950.404	-557.3248
7867.6979	481.3256	948.7824	-556.4282
7976.4067	420.8846	949.7805	-557.2087
8120.76	492.0034	949.5629	-555.1739
8206.8889	408.1606	952.9755	-555.7326
8298.8935	394.8676	953.5306	-555.7245
8500.1759	402.0587	954.8978	-555.666
8646.1043	533.652	953.3091	-554.585
8766.5867	410.3875	958.2855	-555.4336
9012.0389	432.1595	956.8074	-554.3323
9186.7374	428.4401	959.2397	-555.4711
9214.0111	309.8101	960.0441	-558.6888
9450.4439	292.4795	963.989	-557.4473
9602.6237	407.0185	961.9559	-556.562
9719.9059	328.6809	965.0765	-558.2656
9830.2707	380.2924	965.1166	-554.9819
9937.6537	324.8658	968.9835	-559.4881
9971.5687	217.4181	967.6764	-557.5812
10109.9964	171.6043	968.4425	-558.427
10232.9415	162.9485	968.684	-558.7008
10448.9192	295.2154	970.9685	-561.2326
10610.2999	230.3586	971.6609	-560.9997
10746.6334	386.2461	972.6743	-561.3504
10915.5375	282.3262	974.4551	-558.6113
38.8548	1171.6693	-0.1235	-1.0283
232.9944	1181.2026	2.5195	-0.9083
371.5283	1053.9553	0.1057	2.6735
519.6162	1029.8121	3.3981	0.6419
660.0391	991.4013	5.0882	2.3605
864.3564	991.6351	6.6762	4.8631
958.7023	958.7639	7.4379	2.8425
1069.669	1005.1602	7.6451	2.7405
1337.145	1040.8646	9.7722	5.5348
1420.9902	993.5491	8.0775	4.0505
1571.7727	1011.83	10.66	3.0816
1604.9009	869.8591	8.995	2.3987
1690.5733	912.7152	12.1441	1.976
1767.4075	1031.2633	12.1326	3.5409
2179.9008	1057.5498	21.2586	3.6069
2324.824	1095.7072	20.9657	4.3814
2290.6557	955.2771	14.7818	3.5709
2695.3994	1061.6539	22.6136	4.6185
2954.0047	1133.6257	30.8679	4.2244
3123.4785	1129.6438	31.1028	3.8889
3168.9748	989.1187	29.0445	4.4075
3276.7566	1051.0273	31.0747	5.8692
3477.604	1025.098	35.6648	6.1231
3664.0359	1096.9348	41.7688	7.4871
3848.4983	1044.0438	44.0701	7.5222
4570.7424	688.879	406.1791	-517.2484
4766.7219	660.1763	493.1581	-385.7404
5030.0328	134.4743	599.64	-849.5904
5187.0628	186.686	602.7985	-852.2065
5509.9276	231.0739	659.5781	-904.9667
6087.389	555.3881	897.7231	-582.3772
6169.8016	487.0212	902.591	-587.7159
6049.0743	449.0209	895.7542	-579.5231
6340.4615	447.8349	906.7673	-578.8925
6535.4929	429.4126	910.0863	-577.8053
6707.2324	467.9391	915.2175	-575.2098
6826.4311	552.4317	916.0435	-575.1023
6924.5802	543.2953	920.9519	-567.4015
7027.0061	610.1683	923.8815	-566.764
7268.0224	543.6064	935.3336	-562.4865
7304.4278	626.5881	930.4089	-563.6474
7366.6141	553.1293	937.8671	-560.5074
7580.49	589.5786	944.8928	-558.7883
7655.1011	653.7279	942.9716	-555.5087
7673.4703	560.7229	946.4401	-554.632
7790.3424	574.2024	949.4445	-556.5515
7974.9413	615.3735	947.3068	-556.4692
8172.79	625.5802	948.5922	-557.0375
8268.024	512.4343	949.5739	-555.5126
8382.9332	436.7255	954.1875	-557.1254
8448.7883	537.5605	950.9513	-555.1441
8797.7477	605.1019	951.8452	-557.6941
8853.7258	495.4845	957.9914	-555.6362
8955.9827	567.9597	957.9641	-554.0436
9126.7036	609.5363	957.6431	-557.8494
9323.1892	364.0287	961.9048	-559.7216
9459.1228	413.8951	962.9058	-557.0318
9722.8007	423.299	964.7153	-558.4242
9675.2178	505.4694	960.134	-558.1672
9940.1457	539.8153	961.8603	-556.9081
9942.2404	421.4489	966.9832	-558.6312
10102.981	363.2181	969.0217	-559.0873
10274.6221	277.0627	967.2025	-558.1345
10272.5421	393.4876	969.3214	-561.2934
10580.2872	346.7958	968.5567	-558.4522
10554.8488	457.3037	967.4525	-561.7964
10936.7324	420.5637	972.6854	-564.2193
69.7876	1310.8825	0.9412	1.4013
189.1041	1342.9969	4.47	1.6169
470.7517	1222.1416	2.7548	1.9324
642.2779	1129.5915	3.8647	1.8735
779.6601	1077.801	4.537	3.2485
943.0112	1080.1976	8.2071	2.7291
1215.5117	1037.553	8.9191	0.707
1436.7808	1113.513	11.4606	3.8079
1531.8478	1226.3463	12.3091	4.334
1656.7899	1158.0742	12.107	4.6531
1796.3852	1197.19	12.4335	2.3721
1914.917	1108.9842	13.7464	5.1626
2039.5058	1108.4636	14.6689	3.6602
2112.057	1173.3424	19.2492	4.0903
2490.5155	1135.1071	23.2249	4.4567
2714.8903	854.6201	20.1291	2.438
2624.9197	1202.7271	28.3883	1.8223
2834.689	1169.1606	27.5894	2.2147
2922.0127	1324.984	31.7782	4.3532
3112.0005	1302.4048	33.916	4.651
3265.5484	1166.3249	33.6741	3.2954
3443.2911	1195.2992	36.908	3.2419
3359.1803	1144.7658	35.0692	4.5397
3567.8798	1203.0857	39.1721	4.5856
3766.6177	1269.4293	44.0212	7.3308
3993.2498	1208.9527	52.6048	7.326
4141.0867	1185.1362	107.5845	-126.786
4568.0024	523.0987	238.4065	-726.8581
4626.3881	421.7653	241.6864	-723.7858
5092.8091	270.0089	584.6486	-867.14
5271.2071	351.7335	603.6738	-855.5238
5933.0377	633.4711	890.9154	-587.2528
6221.6388	659.6627	903.7404	-581.3723
6411.9278	632.3909	906.2549	-580.0636
6488.4399	539.8214	909.6426	-579.2461
6587.3545	541.0814	913.5608	-577.8218
6729.2193	662.6801	913.5083	-574.8049
6885.7103	632.1515	914.0569	-571.6547
6954.5519	704.5261	916.2882	-571.2556
7080.0338	747.0256	924.0076	-564.4307
7173.6967	632.3721	927.5242	-560.6986
7424.5851	658.9874	929.7861	-558.7845
7546.7264	679.0488	929.8142	-561.4602
7623.0793	742.6678	929.9068	-559.6802
7759.3337	720.9491	944.0947	-554.7717
7877.7547	752.7898	945.3408	-557.5955
7822.0925	833.1346	931.2699	-561.0496
8064.1154	756.7837	945.8212	-557.1052
8203.2379	794.4063	946.007	-555.1888
8340.1596	664.9002	948.0389	-555.2224
8511.6902	670.7814	951.9004	-555.255
8722.4616	705.3794	952.842	-555.6803
8910.6683	733.5136	951.8558	-556.025
9098.1775	798.4068	957.0398	-551.9311
9324.9987	534.4616	957.5922	-553.5529
9532.4515	593.6955	959.0884	-555.4904
9797.5883	520.4588	962.5248	-555.3555
9703.1472	599.3864	959.6409	-558.5854
10086.9458	558.8157	965.3296	-558.7604
9998.2827	645.1638	962.6161	-556.786
10224.792	508.733	966.2698	-559.223
10391.4191	482.4893	970.27	-557.5357
10489.6229	615.8686	968.4459	-558.5085
10659.6244	592.2305	973.0825	-559.9583
120.2297	1493.5399	0.7445	-0.0191
304.7222	1367.7671	4.2826	-0.8087
441.3891	1409.3093	3.6806	-1.225
558.6299	1369.3546	4.94	0.0045
661.1331	1269.8961	4.9234	1.6445
859.4009	1256.0644	7.888	2.7021
1101.1223	1197.3586	9.6455	3.4824
1297.0268	1160.5097	10.197	3.222
1450.8786	1311.9003	11.6156	3.7747
1676.7723	1323.9977	13.2658	4.1082
2001.9948	1223.2288	20.3632	4.5244
2116.6283	1295.9022	17.3778	2.947
2228.7661	1199.0146	21.7569	3.2961
2364.8694	1249.4279	22.3672	5.1916
2538.1933	1344.76	25.1484	4.549
2736.0197	1246.7	25.3942	4.1248
2738.8822	1384.8949	31.6362	3.5531
3032.184	1491.475	37.061	2.3748
3228.7196	1346.1121	36.6919	5.3112
3217.6401	1248.0823	34.9583	4.6328
3157.2724	1414.4565	35.3076	3.0777
3339.6821	1263.3742	37.3863	2.9703
3599.2556	1323.4733	40.9042	6.407
3475.0033	1316.6678	38.8424	4.2203
3964.2378	1393.2898	54.9282	6.2495
4256.7925	951.1167	260.1535	-555.0316
4685.1502	894.3351	404.0582	-517.044
4924.5248	301.3267	455.7464	-996.3214
5072.7516	392.5771	462.077	-1003.3077
5357.6624	515.3992	605.0549	-862.9359
6064.5684	838.3341	892.7144	-593.078
6271.5441	845.291	905.8149	-583.5709
6469.707	823.7686	909.8859	-577.7305
6560.6663	654.6925	911.8863	-578.255
6669.1696	822.9916	911.845	-574.8389
6791.8411	798.6352	912.4274	-574.1408
6858.5091	725.0937	913.7483	-573.2823
6938.7987	847.4891	915.5411	-571.9882
7271.5517	788.8323	925.8425	-563.7973
7494.2697	816.5328	929.5993	-559.156
7680.1577	874.8948	929.3847	-560.1512
7920.9297	870.4352	936.8905	-557.8345
7970.5955	785.3909	945.3135	-557.0861
8158.2531	928.8962	940.506	-552.358
8316.2747	983.3905	939.2807	-554.0325
8351.4986	813.1544	946.9501	-554.5057
8441.4396	770.6287	947.8474	-557.1076
8598.7429	785.6338	949.7507	-551.7664
8752.8833	820.5822	946.5167	-554.4945
8838.49	939.01	950.3701	-556.352
9007.7672	907.2984	952.3796	-555.8196
9241.7093	772.1673	955.9378	-554.7579
9368.0779	696.792	958.0815	-556.7131
9566.9071	778.9604	959.7208	-557.5152
9689.491	800.9675	960.1985	-556.3697
9664.3364	705.5443	959.5357	-555.3568
9838.0869	708.9215	961.3298	-555.298
10007.2293	740.6668	962.5522	-556.1289
10087.1885	686.3279	963.6961	-556.599
10202.7346	649.0636	966.7578	-557.5984
10347.8067	647.7385	967.3033	-559.4934
10568.8283	707.0989	971.6923	-561.5155
10706.6293	756.4593	970.5069	-558.4093
10871.3889	602.1108	973.1986	-561.7628
38.7296	1645.3479	1.2783	0.7554
155.2752	1679.6729	0.7831	2.8956
337.3384	1549.2549	2.8366	1.3995
528.0852	1526.023	5.4691	2.405
711.3275	1454.2926	7.7985	2.0803
928.4346	1463.1924	9.2573	3.9158
1012.0502	1345.4975	7.3856	4.4266
1286.6618	1357.3209	10.6357	4.7127
1401.5774	1228.7937	10.894	4.165
1508.4676	1470.1845	12.7556	3.8406
1805.573	1397.2853	11.9965	4.4916
1887.3786	1311.3142	15.3316	5.4193
2007.1786	1346.7854	18.2656	-0.8158
2255.5132	1347.6158	22.4571	6.1706
2299.519	1463.1346	23.7135	5.1119
