114.0	40.0
334.0	60.0
73.0	55.0
352.0	90.0
93.0	80.0
100.0	70.0
93.0	55.0
91.0	70.0
057.0	35.0
95.0	65.0
345.0	50.0
340.0	85.0
95.0	65.0
350.0	65.0
101.0	50.0
339.0	50.0
93.0	45.0
90.0	45.0
332.0	40.0
339.0	45.0
118.0	60.0
11.0	30.0
72.0	50.0
121.0	55.0
121.0	45.0
96.0	45.0
107.0	30.0
343.0	30.0
114.0	55.0
314.0	45.0
98.0	33.0
338.0	45.0
84.0	45.0
135.0	20.0
314.0	50.0
321.0	50.0
341.0	50.0
313.0	50.0
335.0	65.0
346.0	70.0
310.0	35.0
351.0	75.0
341.0	30.0
319.0	53.0
327.0	55.0
333.0	44.0
326.0	40.0
329.0	60.0
4.0	55.0
329.0	50.0
329.0	50.0
312.0	45.0
316.0	30.0
318.0	50.0
310.0	50.0
316.0	60.0
340.0	70.0
313.0	35.0
303.0	50.0
311.0	40.0
83.0	25.0			
