628470.646704	5664464.919663	1889.759999	628771.546927	5665187.859318	2377.439999	628361.166908	5665707.336084	2194.559999	627746.942363	5665098.470211	1828.799999
628470.646704	5664464.919663	1889.759999	628771.546927	5665187.859318	2377.439999	628361.166908	5665707.336084	2194.559999	627935.351302	5664478.964237	1737.359999
628470.646704	5664464.919663	1889.759999	628853.267682	5664306.026111	2194.559999	628686.441579	5663642.174949	1767.839999	627935.351302	5664478.964237	1737.359999
628470.646704	5664464.919663	1889.759999	628853.267682	5664306.026111	2194.559999	628686.441579	5663642.174949	1767.839999	628202.581556	5663781.093469	1706.879999
628470.646704	5664464.919663	1889.759999	628853.267682	5664306.026111	2194.559999	628686.441579	5663642.174949	1767.839999	628323.026085	5663444.518356	1676.399999
629437.887697	5662086.843336	1645.920000	629591.336164	5663336.965679	2316.479999	628686.441579	5663642.174949	1767.839999	628323.026085	5663444.518356	1676.399999
629437.887697	5662086.843336	1645.920000	629591.336164	5663336.965679	2316.479999	628686.441579	5663642.174949	1767.839999	628457.070513	5663082.805477	1645.920000
629437.887697	5662086.843336	1645.920000	629591.336164	5663336.965679	2316.479999	628686.441579	5663642.174949	1767.839999	628625.049122	5662717.825789	1615.440000
629437.887697	5662086.843336	1645.920000	629591.336164	5663336.965679	2316.479999	628686.441579	5663642.174949	1767.839999	628852.702569	5662205.806371	1584.960000
629437.887697	5662086.843336	1645.920000	629591.336164	5663336.965679	2316.479999	628686.441579	5663642.174949	1767.839999	628990.552284	5661856.995679	1554.480000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	628990.552284	5661856.995679	1554.480000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	629055.629668	5661527.283098	1493.520000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	629196.720180	5661212.493416	1493.520000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	629596.217978	5660913.875967	1645.920000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	629614.596277	5660587.000848	1524.000000
629437.887697	5662086.843336	1645.920000	630140.850807	5661860.877953	2072.639999	630306.538025	5660020.527569	1463.040000	629866.739348	5659824.958950	1371.600000
631146.689406	5658620.975783	1310.640000	631795.422261	5658082.961907	1645.920000	632040.486217	5657414.181486	1432.560000	630914.938788	5658282.521571	1310.640000
631146.689406	5658620.975783	1310.640000	631795.422261	5658082.961907	1645.920000	632040.486217	5657414.181486	1432.560000	631210.299189	5657917.065390	1371.600000
631146.689406	5658620.975783	1310.640000	631795.422261	5658082.961907	1645.920000	632040.486217	5657414.181486	1432.560000	631606.837864	5657295.179521	1402.080000
633085.107708	5655144.708495	1615.440000	632954.059278	5656114.461538	1706.879999	632040.486217	5657414.181486	1432.560000	631852.424593	5657034.522863	1524.000000
633085.107708	5655144.708495	1615.440000	632954.059278	5656114.461538	1706.879999	632040.486217	5657414.181486	1432.560000	632189.459273	5656695.773113	1676.399999
633085.107708	5655144.708495	1615.440000	632954.059278	5656114.461538	1706.879999	632040.486217	5657414.181486	1432.560000	632706.759378	5656009.407606	1783.079999
633085.107708	5655144.708495	1615.440000	632954.059278	5656114.461538	1706.879999	632040.486217	5657414.181486	1432.560000	632854.337277	5655478.126999	1767.839999
633085.107708	5655144.708495	1615.440000	632954.059278	5656114.461538	1706.879999	632040.486217	5657414.181486	1432.560000	632866.224197	5655223.301345	1676.399999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633065.973246	5654650.975822	1828.799999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633234.935789	5654256.332555	1920.239999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633301.125627	5653888.415851	1828.799999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633322.425176	5653604.125805	1950.719999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633297.814283	5653293.060556	1828.799999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633229.639860	5653019.036632	1676.399999
633085.107708	5655144.708495	1615.440000	633451.158219	5654122.274439	1798.319999	633472.787124	5652839.051360	1554.480000	633265.734257	5652667.145105	1676.399999
633801.582116	5651785.855332	1676.399999	633753.865500	5652243.591037	1737.359999	633472.787124	5652839.051360	1554.480000	633441.987169	5652310.969754	1676.399999
633801.582116	5651785.855332	1676.399999	633753.865500	5652243.591037	1737.359999	633472.787124	5652839.051360	1554.480000	633579.728842	5652106.683113	1828.799999
633801.582116	5651785.855332	1676.399999	633753.865500	5652243.591037	1737.359999	633472.787124	5652839.051360	1554.480000	633579.728842	5652106.683113	1828.799999
633801.582116	5651785.855332	1676.399999	633753.865500	5652243.591037	1737.359999	633472.787124	5652839.051360	1554.480000	633666.307909	5651769.116132	1859.279999
