255.21469671	23.32213210
264.14267472	14.69663235
285.31370450	16.17705497
309.78045529	23.43781973
338.59213906	34.70233370
357.68409767	52.68702211
364.21117350	65.16818595
363.63187769	73.45250194
355.49564684	83.98332701
375.21191470	79.81213989
377.39405756	88.28955448
375.76554980	98.35046339
385.82645871	99.97897116
392.73973175	106.93725766
393.14528169	114.36546030
400.38038574	116.72134901
405.32396726	125.39186222
410.20318259	134.98285499
411.27174729	146.15734205
410.75681768	153.52117849
419.10549989	153.17999475
422.33685470	159.88081644
421.62882649	170.00609155
427.28043623	168.55132964
430.78860859	184.52131309
431.00105994	194.71095440
436.00900767	202.46098805
437.93368573	214.62032086
435.57779700	221.85542491
438.01740467	226.65092129
437.90802501	241.44296037
433.51807858	251.31077068
433.13188137	256.83364802
442.27231073	258.39778958
443.59834023	265.89035842
441.96983247	275.95126733
441.98918521	288.90234731
435.75827968	298.64142522
432.61064380	303.97120395
441.94417176	302.77390684
442.09225691	313.88402772
439.67200198	322.03961131
430.87275638	328.82415194
422.99399033	335.67305878
436.86554987	335.71807224
444.22938631	336.23300184
441.42293419	349.91146277
450.41527839	340.36548347
456.64618394	330.62640557
462.12404782	344.88416230
460.45052660	368.81663074
456.48548286	399.06372367
453.95584828	422.01134636
448.53604264	446.60682956
436.47978151	473.51318801
422.77565986	497.52937540
406.50319816	518.59102552
377.81393883	545.25927191
351.73803301	561.01049604
320.39671467	572.69360475
281.02854513	580.11549943
237.37980882	582.61316533
208.05319544	578.71248780
167.01781265	570.29313143
145.44123293	561.38450617
118.79233927	545.64632681
97.45387161	520.10470335
71.77047097	490.55933066
56.68226159	468.22970927
51.31377737	439.17991345
40.40306307	396.79284043
44.64492436	375.81490926
46.06098077	355.56435904
59.35324450	363.89368850
75.60004549	369.65467789
65.39105144	356.91604926
57.66667850	335.10135748
59.29518626	325.04044857
70.46967334	323.97188386
57.37050821	312.88111574
54.05543445	294.14969363
63.32459620	293.87287609
56.73315417	282.31219181
53.88799656	270.08849279
54.27419377	264.56561545
60.78191686	264.09569931
54.78912337	257.20177901
64.38011612	252.32256368
70.16045826	249.02684267
61.34185991	242.86030333
57.38312414	233.33367677
59.26909671	219.59084964
66.03428460	215.43901526
63.06039459	205.05627535
70.34051209	193.54060454
68.15836923	185.06318993
66.16932497	173.82433667
69.63879185	163.89216016
73.10825872	153.95998365
80.00217902	147.96719017
91.04793368	148.73958458
86.83173311	142.89487625
82.74426493	135.20920879
87.19857756	124.42091893
96.40337312	125.06458094
94.22123026	116.58716634
98.61117669	106.71935603
104.52025123	101.58267590
109.76631101	92.69971135
120.61896708	96.23354443
125.47882966	92.87345721
118.69428902	84.07421161
117.30389331	77.50212232
128.80021139	71.83115984
135.11483588	74.12268235
134.11063737	62.02771573
143.29608018	49.72029776
155.24296166	37.60597839
168.64460505	31.14326876
185.00078569	22.11221906
198.27369668	17.49046854
221.47878417	16.33818489
234.23676554	19.08027082
234.23676554	19.08027082
249.05928530	19.32392196
249.05928530	19.32392196
232.64009015	20.75251131
235.58214778	39.52391964
238.55603781	49.90665955
227.46526969	63.00582467
228.40510198	76.02127085
223.28777460	83.06327629
222.70847879	91.34759230
222.06481679	100.55238784
221.09932377	114.35958117
218.61470265	123.43564433
220.06946456	129.08725407
217.92602718	146.51199942
220.04380384	155.90989358
217.36608413	167.74739539
216.78678832	176.03171140
213.72287139	193.39209055
213.09856213	215.54796607
212.21678807	241.38575983
206.64889727	254.87112216
205.68340426	268.67831549
204.46044645	286.16742704
204.73726400	295.43658880
204.69225054	309.30814833
202.99937658	320.28953680
207.02247855	328.89568380
199.87109345	338.57039551
199.03433284	350.53662972
202.45878626	354.47601276
197.81137502	368.02574129
199.07303833	376.43878968
188.11100261	387.69699570
189.39201865	409.06112407
188.94145525	415.50448096
173.82758516	419.99749908
154.64559964	429.75592974
149.86945601	445.14661737
148.38903339	466.31764715
159.51850700	479.12064198
174.52299744	489.41966295
187.34534502	491.24126931
205.49747132	496.21051155
216.88440974	505.33158816
237.79797471	510.49392900
257.91979252	513.75094452
274.14724077	506.56085394
278.53718721	496.69304364
290.03350528	491.02208116
306.92396828	487.57827500
326.10595379	477.81984434
340.08689298	463.07281871
345.12050142	444.00021285
339.57827134	430.66293566
333.97167506	418.24613804
319.35338184	402.42423974
308.62945817	397.04944755
295.20846204	390.56107720
288.61702001	379.00039294
292.81386784	371.89402130
286.54425681	355.73093924
292.51769755	349.67377956
287.89594703	336.40086858
286.50555132	329.82877930
282.20563180	311.95347053
286.40247963	304.84709889
281.78072911	291.57418791
285.57202699	277.03961363
278.25320400	262.65312449
285.34022290	253.89889234
276.90782175	242.20947567
282.08951533	234.24699066
283.11937455	219.51931778
285.86146047	206.76133640
283.80805001	196.44296269
283.78869727	183.49188271
281.79965301	172.25302945
282.31458262	164.88919301
278.42021304	154.44208689
272.36305337	148.46864615
281.88967992	144.50991038
281.48412997	137.08170774
272.60116542	131.83564795
275.87753369	124.66491011
276.64992810	113.61915545
279.86193018	107.36889716
274.78961625	100.53934307
276.09629301	95.08083194
275.56201065	89.49358840
274.30034736	81.08054000
272.11820449	72.60312540
269.07994828	63.14086504
264.00763435	56.31131095
265.89360691	42.56848382
266.40853652	35.20464737
261.14312400	31.13653195
