628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628262.083312	5661941.956306	1981.199999
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628443.766485	5661407.302308	1981.199999
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628407.059055	5660934.301108	1828.799999
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628352.160209	5660499.122215	1676.399999
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628326.328082	5660230.448506	1584.960000
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628338.082612	5659839.765676	1524.000000
628501.286337	5661753.316253	1737.359999	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628378.870800	5659471.056664	1463.040000
629381.732082	5658730.848003	1341.120000	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628378.870800	5659471.056664	1463.040000
629381.732082	5658730.848003	1341.120000	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628477.329128	5659019.002196	1402.080000
629381.732082	5658730.848003	1341.120000	628901.082683	5660455.626215	1554.480000	629366.899195	5659789.031821	1676.399999	628582.128472	5658639.427662	1341.120000
632363.696877	5655701.856035	2011.679999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632128.789092	5655325.106594	1981.199999
632363.696877	5655701.856035	2011.679999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632171.098755	5654905.386149	1859.279999
632363.696877	5655701.856035	2011.679999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632374.496732	5654494.686697	1981.199999
632363.696877	5655701.856035	2011.679999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632516.707330	5654282.033608	2133.599999
632363.696877	5655701.856035	2011.679999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632637.138337	5654089.965216	2255.519999
632717.520572	5653110.339317	1767.839999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632637.138337	5654089.965216	2255.519999
632717.520572	5653110.339317	1767.839999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632617.164148	5653766.339415	2164.079999
632717.520572	5653110.339317	1767.839999	632418.571080	5655006.187924	1767.839999	632837.871715	5654189.474752	2103.119999	632481.258369	5653486.026907	1981.199999
