900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73	900.73
950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73	950.73
1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7	1000.7
1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7	1050.7
1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7	1100.7
1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7	1150.7
1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7	1200.7
1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7	1250.7
1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7	1300.7
1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7	1350.7
1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7	1400.7
1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7	1450.7
1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7	1500.7
1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7	1550.7
1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7	1600.7
1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7	1650.7
1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7	1700.7
1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7	1750.7
1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7	1800.7
1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7	1850.7
