-30	8303	8200
332	8435	8400
686	8574	8600
1019	8595	8800
1151	8477	8800
1422	8345	8600
1720	8081	8400
2068	7609	8200
2345	7095	8000
2672	6526	7800
2866	6220	7680
3158	6158	7800
3644	6047	8000
3880	6005	8080
4130	5866	8000
4609	5505	7800
5040	5248	7600
5470	4887	7520
5623	4880	7600
5984	5060	7800
6248	5206	8000
6554	5338	8200
7075	5595	8320
6998	5901	8400
6755	6088	8440
6908	6317	8490
6922	6519	8500
7227	6491	8400
7734	6449	8200
8116	6505	8000
8561	6727	7800
8575	6817	7750
8533	6935	7800
8193	7255	8000
7832	7547	8200
7533	7776	8400
7165	8116	8580
7075	8616	8400
7075	9019	8200
7047	9602	8000
7040	10088	7840
6727	10387	8000
6158	10831	8200
6095	10991	8200
6082	11415	8000
6193	12012	7800
6207	12276	7600
6283	12928	7400
6304	13290	7200
6276	13866	7000
6234	14067	6900
6109	14324	7000
5797	14699	7200
5345	15053	7400
4825	15658	7400
4227	16047	7600
3894	16401	7680
3804	16734	7600
3707	17262	7460
3498	17609	7520
3429	17901	7400
3193	18470	7360
2991	18706	7200
2929	19422	7000
2859	19658	6800
2998	20560	6600
2977	20866	6400
2179	21109	6600
1533	21415	6800
297	22172	7000
-16	22373	7080
