-26	7340	8200
543	7160	8320
800	6680	8200
918	6611	8160
1002	6604	8200
1439	6424	8200
1835	6042	8000
2231	5611	7800
2668	5187	7600
2835	5062	7480
3050	4979	7600
3620	4743	7760
3911	4569	7640
4147	4486	7800
4307	4368	7720
4647	4305	7790
5029	4055	7600
5425	3868	7400
5668	3868	7400
5981	3903	7600
6418	4021	7800
6696	4125	8000
7071	4174	8120
7453	4111	8000
8272	3993	7820
9113	3819	7800
9536	3625	7720
9738	3486	7800
10134	3347	7900
10252	3514	8000
10272	3854	8130
10064	4458	8160
10064	5083	8000
10113	5618	7880
9877	5979	8000
9932	6618	7800
10085	6965	7600
10210	7208	7400
10224	7354	7300
10120	7472	7400
9800	7757	7600
9245	8167	7800
8807	8396	8000
8481	8660	8200
8550	9035	8000
8689	9312	7800
8703	9417	7750
8495	9875	7800
8571	10285	7600
8675	10618	7400
8738	10840	7280
8585	10972	7400
8293	11236	7600
8120	11805	7400
7835	12000	7600
7384	12187	7800
7356	12861	7600
7453	13271	7400
7592	13708	7200
7717	14000	7000
7891	14333	6800
7932	14562	6700
7786	14701	6800
7397	14958	7000
7050	15278	7200
6766	15833	7280
6717	16076	7200
6661	16264	7160
6502	16444	7240
6460	16611	7200
6509	16937	7000
6460	17097	7000
6266	17389	7160
6196	17903	7000
5946	18542	7150
5717	19021	7000
5481	19493	6680
5356	19687	6800
5036	19986	7000
4925	20410	6920
4696	20680	7000
4446	20930	6800
4217	21451	6600
4113	21812	6400
3981	22076	6280
3814	22187	6400
3446	22333	6600
2995	22465	6800
2675	22507	7000
2217	22500	7200
1863	22382	7200
1474	22458	7400
1279	22396	7400
1050	22500	7280
835	22812	7400
-5	23299	7590
