139.0	24.9
135.0	25.2
143.5	23.6
138.5	24.2
141.9	27.2
143.4	26.7
145.4	30.3
143.0	31.8
147.3	32.6
144.2	29.2
152.2	37.3
154.9	28.3
153.1	31.1
152.9	28.5
154.3	33.8
152.9	26.1
150.1	29.4
158.5	35.5
155.2	32.4
147.8	35.4
149.6	31.4
145.0	35.5
144.6	30.4
141.8	39.4
136.7	33.3
134.6	30.2
134.8	31.6
131.2	33.3
135.9	29.6
135.0	34.3
133.0	34.1
133.5	32.1
132.8	32.7
133.0	33.7
131.5	34.1
136.3	29.7
135.5	29.3
134.9	40.8
128.3	28.9
140.8	29.4
140.5	24.9
149.0	27.9
144.7	21.6
148.7	28.3
149.7	33.8
149.2	25.6
153.8	27.8
149.5	28.1
149.2	31.9
156.0	26.2
159.2	26.2
153.4	30.5
157.3	34.1
169.6	30.8
224.4	20.9
248.2	19.7
267.1	22.2
274.6	27.3
286.6	29.4
285.1	34.7
288.4	30.2
289.2	59.1
297.9	52.5
295.8	64.2
287.7	68.4
305.5	61.0
308.1	74.1
298.6	66.2
300.3	75.6
303.4	68.2
305.8	70.9
309.8	71.3
311.3	65.2
310.4	72.9
307.7	64.8
