1.8041	-4.2179	-0.0833	-0.0844
1.3935	-4.9837	-0.069	-0.2696
-2.0768	-6.2004	-0.7915	-2.1079
3.7521	-6.7938	0.002	-0.0018
-2.9046	-8.5272	-0.6603	-2.0921
-5.0336	-4.0187	-0.9366	-2.2278
3.7576	-2.7484	0.0007	-0.0046
-2.1152	-3.908	-0.8865	-2.1972
3.8755	-6.6024	0.0016	-0.0015
4.4471	-0.5343	0.0007	-0.0066
2.553	-1.6632	-0.1157	-0.311
-5.4263	-2.441	-0.9586	-2.2389
-4.806	-2.4307	-0.9586	-2.2357
-4.7812	-6.6928	-0.8612	-2.2185
-0.0717	-1.9956	-0.7398	-1.8756
-5.6205	-8.9106	-1.0486	-2.0515
-0.1234	-3.6328	-0.771	-1.375
-2.8781	-5.229	-0.8884	-2.1896
-4.7428	-7.0114	-0.8583	-2.2165
3.8223	-0.8026	0.0008	-0.0079
-5.4844	-9.2171	-1.0654	-2.062
-3.6866	-7.5644	-0.8358	-2.1983
3.9546	-1.4897	0.0011	-0.0067
1.9315	-3.9391	-0.0993	-0.0872
-2.0754	-5.1116	-0.8346	-2.204
-4.4575	-4.1764	-0.9237	-2.2209
-2.258	-4.7707	-0.8829	-2.1857
-0.927	-6.2499	-0.5673	-2.0646
-5.621	-7.1991	-0.9207	-2.1376
-4.3338	-3.0029	-0.9543	-2.2311
1.3572	-2.5611	-0.2846	-0.7236
-1.363	-3.1765	-0.8647	-2.1969
2.7715	-5.3847	0.0002	-0.0033
-0.8487	-7.8335	-0.5464	-1.8054
-0.6872	-5.7576	-0.6038	-1.9114
0.6232	-6.2822	-0.0914	-0.4137
2.8902	-6.269	0.0013	-0.0027
-4.0703	-7.2201	-0.8457	-2.2089
4.8955	-3.592	0.0015	-0.0035
-2.8608	-2.8555	-0.9067	-2.2096
1.8429	-3.7489	-0.0921	-0.0778
4.9656	-3.7665	0.0014	-0.0032
-1.3385	-8.4415	-0.6148	-1.9212
-5.2272	-8.6134	-1.025	-2.1192
-4.952	-7.1426	-0.8593	-2.1866
2.4375	-2.938	-0.0707	-0.0267
-5.1174	-5.0987	-0.8936	-2.2305
-1.4684	-2.5972	-0.8869	-2.2007
-3.8867	-9.168	-0.8502	-2.0868
4.3782	-0.4551	0.0005	-0.0068
4.1618	-2.8083	0.0009	-0.0043
-5.1479	-8.9373	-0.9963	-2.1005
1.541	-5.2063	-0.0945	-0.1133
-0.5174	-4.773	-0.6145	-1.5432
3.4803	-4.9106	0.0009	-0.0027
0.5683	-3.3048	-0.4911	-1.1738
3.0589	-4.5803	-0.0003	-0.0035
2.8677	-5.7795	0.0007	-0.0031
2.1134	-7.4653	-0.0046	0
-2.7785	-2.3738	-0.9355	-2.221
-1.2157	-7.6821	-0.6316	-1.9059
2.9004	-7.1977	0.0008	-0.0011
-2.6109	-6.7824	-0.8093	-2.1386
-1.3114	-8.0586	-0.5507	-1.9184
-5.6062	-2.8315	-0.9568	-2.2393
-5.4511	-6.3696	-0.8995	-2.1953
-1.1142	-4.6401	-0.867	-2.1299
0.1303	-4.2571	-0.4706	-1.0026
-3.8327	-8.021	-0.8235	-2.202
0.7272	-1.8194	-0.5833	-1.4407
0.2991	-3.6931	-0.6382	-1.0372
-0.6296	-7.891	-0.432	-1.524
-2.2337	-2.5328	-0.9086	-2.2063
-0.999	-8.3106	-0.5584	-1.771
-4.8885	-5.0877	-0.8935	-2.2264
-1.6013	-7.342	-0.6844	-1.958
-0.718	-5.9685	-0.6163	-1.913
-5.3504	-9.1889	-1.0596	-2.0564
4.2675	-6.6892	0.0019	-0.0012
-2.9647	-3.9214	-0.8896	-2.2057
2.4941	-4.4794	-0.0007	-0.0008
-0.0554	-4.9554	-0.4649	-0.9876
-1.4276	-5.3179	-0.8168	-2.1557
1.1701	-7.0631	-0.0311	-0.0448
2.9627	-5.269	0.0002	-0.0032
2.3341	-7.4637	-0.0044	0
-2.3145	-2.8281	-0.9066	-2.2063
-0.3398	-5.7672	-0.5741	-0.8841
-1.1373	-9.3622	-0.7684	-1.9163
-4.5435	-8.5023	-0.8554	-2.125
-1.6379	-2.7796	-0.8803	-2.207
-1.9812	-3.7779	-0.8869	-2.2061
4.4563	-4.3372	0.0014	-0.0029
-5.0796	-3.9387	-0.9446	-2.2317
-0.7771	-7.558	-0.6449	-1.8415
-3.9975	-6.7112	-0.8582	-2.2067
-4.2166	-8.3233	-0.8212	-2.2134
-3.5556	-5.1521	-0.8907	-2.2022
-4.1576	-4.3933	-0.9062	-2.2152
4.0357	-1.8037	0.0006	-0.0059
-4.172	-5.9026	-0.8765	-2.2114
3.6467	-2.5305	0.0004	-0.0053
-3.641	-6.1537	-0.8693	-2.202
3.6256	-7.2268	0.0015	-0.0005
-2.6263	-9.4388	-0.6031	-2.0009
-5.0317	-3.1782	-0.9539	-2.2364
-0.403	-3.7352	-0.836	-1.5434
-4.0852	-8.1892	-0.8189	-2.2091
0.9693	-2.8336	-0.414	-1.3531
-3.243	-4.3928	-0.9042	-2.1939
3.2985	-1.4384	-0.0066	-0.0034
-5.9543	-9.0374	-1.0974	-2.025
-5.5217	-6.3031	-0.8935	-2.1885
2.2037	-2.2927	-0.1038	-0.1713
-2.6668	-8.8704	-0.6079	-2.0025
2.019	-0.5152	-0.4103	-0.4469
3.8717	-0.0492	-0.0005	-0.0082
2.1935	-1.8819	-0.2167	-0.4186
3.0539	-1.4644	-0.0028	0.0005
0.3233	-4.8006	-0.2866	-0.7651
3.8623	-6.7322	0.0019	-0.0013
-1.0033	-7.2954	-0.6849	-1.8713
-1.6943	-6.6725	-0.6691	-2.05
-2.9658	-7.4222	-0.8386	-2.1793
-2.4837	-6.418	-0.8348	-2.1472
-3.593	-7.8678	-0.8275	-2.1953
-5.0319	-4.9176	-0.897	-2.2291
-5.809	-3.8123	-0.9465	-2.2382
2.1626	-2.6644	-0.1126	-0.0945
4.4244	-5.7737	0.0012	-0.002
